"","X","age","job","marital","education","housing","loan","education_imp","job_imp","loan_imp","housing_imp","marital_imp","y"
"4536",4536,31,"technician","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4537",4537,39,"blue-collar","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4538",4538,55,"admin.","divorced","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4539",4539,55,"admin.","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4540",4540,27,"technician","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4541",4541,38,"self-employed","single","7","no","no",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"4542",4542,24,"student","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4543",4543,36,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4544",4544,44,"admin.","married","2","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4545",4545,33,"blue-collar","single","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4546",4546,30,"technician","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4547",4547,28,"self-employed","single","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4548",4548,60,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4549",4549,38,"technician","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4550",4550,42,"admin.","married","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4551",4551,35,"blue-collar","married","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4552",4552,53,"retired","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4553",4553,24,"admin.","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4554",4554,35,"admin.","divorced","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4555",4555,25,"admin.","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4556",4556,59,"entrepreneur","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4557",4557,48,"blue-collar","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4558",4558,56,"admin.","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4559",4559,43,"technician","married","2","yes","no",TRUE,FALSE,FALSE,FALSE,FALSE,"no"
"4560",4560,32,"entrepreneur","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4561",4561,27,"blue-collar","married","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4562",4562,34,"management","single","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4563",4563,31,"blue-collar","divorced","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4564",4564,37,"unemployed","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4565",4565,29,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4566",4566,35,"technician","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4567",4567,57,"technician","divorced","2","no","no",TRUE,FALSE,FALSE,FALSE,FALSE,"no"
"4568",4568,43,"services","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4569",4569,49,"admin.","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4570",4570,50,"technician","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4571",4571,33,"technician","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4572",4572,34,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4573",4573,24,"services","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4574",4574,43,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4575",4575,44,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4576",4576,37,"technician","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4577",4577,39,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4578",4578,33,"admin.","single","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4579",4579,46,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4580",4580,39,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4581",4581,28,"admin.","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4582",4582,25,"technician","single","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4583",4583,39,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4584",4584,31,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4585",4585,32,"admin.","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4586",4586,32,"services","married","5","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4587",4587,41,"admin.","married","4","no","no",TRUE,FALSE,FALSE,FALSE,FALSE,"no"
"4588",4588,22,"blue-collar","married","2","yes","no",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"4589",4589,39,"housemaid","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4590",4590,29,"admin.","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4591",4591,50,"technician","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4592",4592,46,"housemaid","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4593",4593,39,"housemaid","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4594",4594,55,"services","divorced","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4595",4595,43,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4596",4596,42,"services","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4597",4597,41,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4598",4598,31,"technician","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4599",4599,56,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4600",4600,40,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4601",4601,46,"management","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4602",4602,56,"admin.","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4603",4603,42,"blue-collar","divorced","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4604",4604,41,"admin.","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4605",4605,41,"technician","divorced","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4606",4606,53,"admin.","married","7","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4607",4607,33,"housemaid","married","2","no","no",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"4608",4608,25,"services","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4609",4609,42,"admin.","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"4610",4610,34,"services","married","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4611",4611,41,"technician","divorced","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4612",4612,38,"admin.","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4613",4613,31,"technician","single","5","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4614",4614,46,"services","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4615",4615,58,"retired","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4616",4616,39,"services","married","5","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4617",4617,54,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4618",4618,31,"admin.","divorced","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4619",4619,40,"services","single","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4620",4620,56,"retired","divorced","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4621",4621,41,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4622",4622,33,"admin.","divorced","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4623",4623,55,"technician","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"4624",4624,33,"admin.","divorced","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4625",4625,48,"admin.","divorced","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4626",4626,28,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4627",4627,39,"unemployed","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4628",4628,42,"admin.","single","4","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4629",4629,60,"housemaid","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4630",4630,35,"technician","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4631",4631,45,"admin.","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4632",4632,36,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4633",4633,33,"unemployed","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4634",4634,54,"management","divorced","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4635",4635,49,"housemaid","married","2","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"4636",4636,46,"housemaid","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4637",4637,32,"management","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4638",4638,42,"blue-collar","divorced","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4639",4639,37,"blue-collar","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4640",4640,35,"technician","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4641",4641,47,"blue-collar","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4642",4642,33,"technician","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4643",4643,38,"blue-collar","married","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4644",4644,39,"housemaid","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4645",4645,55,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4646",4646,35,"services","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4647",4647,55,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4648",4648,33,"blue-collar","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4649",4649,32,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4650",4650,32,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4651",4651,32,"blue-collar","divorced","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4652",4652,42,"admin.","single","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"4653",4653,38,"blue-collar","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4654",4654,56,"self-employed","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4655",4655,55,"admin.","married","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4656",4656,33,"technician","married","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4657",4657,45,"admin.","single","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4658",4658,58,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4659",4659,46,"self-employed","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4660",4660,33,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4661",4661,50,"self-employed","married","2","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4662",4662,56,"blue-collar","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4663",4663,33,"blue-collar","married","2","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4664",4664,26,"admin.","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4665",4665,49,"housemaid","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4666",4666,36,"services","married","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4667",4667,52,"self-employed","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4668",4668,49,"blue-collar","married","4","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4669",4669,49,"blue-collar","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4670",4670,28,"admin.","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4671",4671,36,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4672",4672,45,"admin.","single","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"4673",4673,41,"technician","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4674",4674,49,"admin.","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4675",4675,31,"services","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4676",4676,32,"technician","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4677",4677,59,"retired","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"4678",4678,25,"services","divorced","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4679",4679,22,"services","single","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4680",4680,43,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4681",4681,35,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4682",4682,60,"entrepreneur","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4683",4683,40,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4684",4684,37,"unemployed","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4685",4685,37,"technician","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4686",4686,36,"technician","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4687",4687,35,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4688",4688,43,"entrepreneur","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4689",4689,39,"housemaid","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4690",4690,56,"blue-collar","married","5","yes","no",TRUE,FALSE,FALSE,FALSE,FALSE,"no"
"4691",4691,37,"services","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4692",4692,38,"blue-collar","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4693",4693,37,"technician","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4694",4694,54,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"4695",4695,53,"retired","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4696",4696,38,"services","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4697",4697,47,"technician","single","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4698",4698,33,"management","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4699",4699,39,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4700",4700,36,"technician","single","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4701",4701,35,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4702",4702,40,"admin.","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4703",4703,55,"admin.","single","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4704",4704,37,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4705",4705,53,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4706",4706,36,"admin.","married","5","yes","no",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"4707",4707,32,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4708",4708,42,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4709",4709,52,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4710",4710,33,"services","married","5","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4711",4711,51,"admin.","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4712",4712,32,"management","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4713",4713,33,"technician","divorced","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4714",4714,34,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4715",4715,34,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4716",4716,55,"admin.","divorced","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4717",4717,33,"management","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4718",4718,34,"blue-collar","married","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4719",4719,52,"services","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4720",4720,55,"technician","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"4721",4721,45,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4722",4722,34,"blue-collar","married","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4723",4723,53,"self-employed","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4724",4724,43,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4725",4725,33,"management","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4726",4726,39,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4727",4727,29,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4728",4728,35,"self-employed","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4729",4729,45,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4730",4730,35,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4731",4731,37,"technician","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4732",4732,38,"blue-collar","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4733",4733,35,"retired","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4734",4734,36,"technician","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4735",4735,30,"blue-collar","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4736",4736,53,"entrepreneur","single","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4737",4737,30,"admin.","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"4738",4738,41,"blue-collar","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4739",4739,40,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4740",4740,36,"technician","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4741",4741,36,"management","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4742",4742,44,"services","divorced","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4743",4743,56,"retired","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4744",4744,38,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4745",4745,35,"blue-collar","married","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4746",4746,35,"management","married","7","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4747",4747,28,"management","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4748",4748,43,"housemaid","married","2","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4749",4749,30,"entrepreneur","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4750",4750,36,"student","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4751",4751,40,"blue-collar","married","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4752",4752,35,"technician","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"4753",4753,27,"admin.","single","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4754",4754,42,"technician","divorced","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4755",4755,49,"blue-collar","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4756",4756,38,"technician","married","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4757",4757,31,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4758",4758,57,"retired","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4759",4759,29,"blue-collar","single","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4760",4760,36,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4761",4761,55,"retired","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4762",4762,30,"services","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4763",4763,32,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4764",4764,49,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4765",4765,48,"admin.","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4766",4766,30,"blue-collar","single","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4767",4767,53,"retired","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4768",4768,40,"housemaid","single","7","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4769",4769,31,"blue-collar","married","3","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"4770",4770,60,"technician","divorced","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4771",4771,45,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4772",4772,56,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4773",4773,31,"blue-collar","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4774",4774,56,"management","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4775",4775,60,"entrepreneur","married","2","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4776",4776,34,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4777",4777,56,"management","married","7","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4778",4778,33,"blue-collar","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4779",4779,29,"admin.","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4780",4780,49,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4781",4781,53,"admin.","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4782",4782,49,"entrepreneur","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4783",4783,43,"blue-collar","single","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4784",4784,38,"blue-collar","single","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4785",4785,48,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4786",4786,43,"admin.","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"4787",4787,30,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
